/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/center_2019_02_26_19_50_50_300.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/left_2019_02_26_19_50_50_300.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/right_2019_02_26_19_50_50_300.jpg,0,0,0,4.276094E-06
/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/center_2019_02_26_19_50_50_371.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/left_2019_02_26_19_50_50_371.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/right_2019_02_26_19_50_50_371.jpg,0,0,0,6.591785E-06
/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/center_2019_02_26_19_50_50_438.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/left_2019_02_26_19_50_50_438.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/right_2019_02_26_19_50_50_438.jpg,0,0,0,1.876925E-06
/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/center_2019_02_26_19_50_50_522.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/left_2019_02_26_19_50_50_522.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/right_2019_02_26_19_50_50_522.jpg,0,0,0,8.324936E-06
/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/center_2019_02_26_19_50_50_588.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/left_2019_02_26_19_50_50_588.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/right_2019_02_26_19_50_50_588.jpg,0,0,0,1.839686E-06
/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/center_2019_02_26_19_50_50_669.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/left_2019_02_26_19_50_50_669.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/right_2019_02_26_19_50_50_669.jpg,0,0,0,9.896403E-06
/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/center_2019_02_26_19_50_50_752.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/left_2019_02_26_19_50_50_752.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/right_2019_02_26_19_50_50_752.jpg,0,0,0,3.854864E-06
/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/center_2019_02_26_19_50_50_835.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/left_2019_02_26_19_50_50_835.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/right_2019_02_26_19_50_50_835.jpg,0,0,0,2.362813E-06
/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/center_2019_02_26_19_50_50_902.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/left_2019_02_26_19_50_50_902.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/right_2019_02_26_19_50_50_902.jpg,0,0,0,1.214214E-05
/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/center_2019_02_26_19_50_50_969.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/left_2019_02_26_19_50_50_969.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/right_2019_02_26_19_50_50_969.jpg,0,0,0,1.998913E-06
/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/center_2019_02_26_19_50_51_037.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/left_2019_02_26_19_50_51_037.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/right_2019_02_26_19_50_51_037.jpg,0,0,0,2.082262E-06
/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/center_2019_02_26_19_50_51_121.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/left_2019_02_26_19_50_51_121.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/right_2019_02_26_19_50_51_121.jpg,0,0,0,5.010472E-07
/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/center_2019_02_26_19_50_51_188.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/left_2019_02_26_19_50_51_188.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/right_2019_02_26_19_50_51_188.jpg,0,0,0,4.17635E-06
/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/center_2019_02_26_19_50_51_271.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/left_2019_02_26_19_50_51_271.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/maxwell/IMG/right_2019_02_26_19_50_51_271.jpg,0,0,0,4.461872E-07
