/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/center_2019_02_27_16_53_35_580.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/left_2019_02_27_16_53_35_580.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/right_2019_02_27_16_53_35_580.jpg,0,0,0,4.911021
/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/center_2019_02_27_16_53_35_662.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/left_2019_02_27_16_53_35_662.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/right_2019_02_27_16_53_35_662.jpg,0,0,0,4.868923
/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/center_2019_02_27_16_53_35_729.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/left_2019_02_27_16_53_35_729.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/right_2019_02_27_16_53_35_729.jpg,0,0,0,4.837571
/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/center_2019_02_27_16_53_35_809.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/left_2019_02_27_16_53_35_809.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/right_2019_02_27_16_53_35_809.jpg,0,0,0,4.796062
/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/center_2019_02_27_16_53_35_876.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/left_2019_02_27_16_53_35_876.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/right_2019_02_27_16_53_35_876.jpg,-0.1,0,0,4.75357
/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/center_2019_02_27_16_53_35_959.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/left_2019_02_27_16_53_35_959.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/right_2019_02_27_16_53_35_959.jpg,-0.3,0,0,4.700915
/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/center_2019_02_27_16_53_36_029.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/left_2019_02_27_16_53_36_029.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/right_2019_02_27_16_53_36_029.jpg,-0.45,0,0,4.655028
/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/center_2019_02_27_16_53_36_099.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/left_2019_02_27_16_53_36_099.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/right_2019_02_27_16_53_36_099.jpg,-0.6500001,0,0,4.586199
/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/center_2019_02_27_16_53_36_182.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/left_2019_02_27_16_53_36_182.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/right_2019_02_27_16_53_36_182.jpg,-0.8500001,0,0,4.507095
/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/center_2019_02_27_16_53_36_249.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/left_2019_02_27_16_53_36_249.jpg,/home/nora/work/CarND-Behavioral-Cloning-P3/data/track1_off_center/IMG/right_2019_02_27_16_53_36_249.jpg,-1,0,0,4.438864
